dem_slope,dem_elevation,dem_aspect,crack_density,debris_entropy,debris_contrast,debris_homogeneity,vegetation_green_ratio,Displacement_mm,Strain_micro,PorePressure_kPa,SeismicVibration_mm/s,ANNUAL,Jun-Sep,Oct-Dec,Mar-May,SEP,MAY,OCT,rockfall_risk
83.92378853,58,64.79887635,0.04554375,5.264409563,771.1321059,0.205248393,0.701116667,0.060302256,2.942774673,9.832964046,2.275406418,252.9,226.0,2.2,13.2,48.3,11.7,1.8,1
83.92378853,58,64.79887635,0.042285417,2.142915382,277.7712948,0.944311551,0.672364583,2.218071482,16.32931128,18.24919134,1.899026966,340.3,248.5,28.7,63.2,64.2,2.0,3.3,1
83.92378853,58,64.79887635,0.019452083,0.914118417,411.9323103,0.97369964,0.165604167,1.369188486,8.12147807,11.55591995,1.374987172,142.2,122.4,0.7,9.9,0.6,7.0,0.7,1
83.92378853,58,64.79887635,0.02001875,0.843800197,559.0349083,0.976853077,0.167797917,1.750322318,14.34856901,10.2883524,2.152850595,119.0,110.8,1.1,4.8,15.5,2.7,1.0,1
83.92378853,58,64.79887635,0.020845833,3.701452925,71.93350917,0.633027379,0.170664583,1.93779296,14.66762868,10.25382669,2.275718269,355.7,326.2,0.2,6.4,67.5,3.9,0.2,1
83.92378853,58,64.79887635,0.020808333,1.194266011,128.6154712,0.950973617,0.171395833,3.363122089,30.8912418,1.345853226,2.362910574,251.5,220.4,2.2,25.1,20.5,23.9,2.2,1
83.92378853,58,64.79887635,0.0206875,1.208664624,70.95774812,0.950744516,0.164247917,0.911321306,8.042461505,34.32671791,2.174646386,185.9,178.7,1.5,3.8,2.2,1.4,0.5,1
83.92378853,58,64.79887635,0.042635417,5.485364243,845.0454128,0.201535175,0.681147917,4.519095458,49.37672701,17.9001566,1.864442426,454.8,440.8,2.2,10.9,48.8,10.9,0.4,1
83.92378853,58,64.79887635,0.020864583,5.093379891,78.19811301,0.351328283,0.173347917,2.735568496,25.74988977,15.20712439,2.49700102,164.3,132.8,7.5,24.0,6.0,23.0,6.7,1
83.92378853,58,64.79887635,0.042760417,1.672590055,840.5830088,0.94553183,0.680783333,5.55084454,47.58031686,11.61358689,2.032924249,553.8,522.2,26.7,3.6,135.2,2.7,26.2,1
83.92378853,58,64.79887635,0.042685417,1.517877246,859.4998916,0.9570885,0.687952083,3.379228219,39.49262142,18.4638728,1.767538493,425.2,390.4,13.3,12.6,93.4,10.2,0.1,1
83.92378853,58,64.79887635,0.020764583,5.048246164,136.5632465,0.285915107,0.170120833,3.674780392,32.56235325,18.19800616,1.909673309,389.4,362.6,1.4,16.7,73.6,11.7,0.2,1
83.92378853,58,64.79887635,0.019470833,0.910933504,299.2098249,0.973692533,0.16359375,3.620274082,35.90913868,23.7131507,1.127015484,379.7,345.6,12.6,9.7,23.4,0.0,1.4,1
83.92378853,58,64.79887635,0.041275,6.132748391,869.7333778,0.119450344,0.684910417,2.34197794,25.65246194,0.0,1.908879088,308.2,226.1,19.7,34.0,16.7,31.6,10.6,1
83.92378853,58,64.79887635,0.147958333,6.596595425,986.9875063,0.058977011,0.173733333,1.866407875,19.66213084,13.58140613,2.34421826,238.4,206.8,19.0,12.1,14.6,6.2,3.8,1
83.92378853,58,64.79887635,0.044902083,1.487894404,905.4453837,0.958151601,0.709922917,5.682294341,62.29384115,0.927585446,2.169891511,248.5,187.3,36.8,16.6,22.6,9.2,0.2,1
83.92378853,58,64.79887635,0.020916667,1.219956472,132.289608,0.950889925,0.169129167,4.239838896,44.79340468,18.83345711,2.760332086,311.8,202.9,12.2,81.3,7.7,41.3,7.3,1
83.92378853,58,64.79887635,0.020808333,1.22585997,114.1743786,0.949557602,0.1699375,4.102039364,36.71384574,13.10170803,1.868512543,469.3,380.1,10.1,75.5,51.6,37.3,10.0,1
83.92378853,58,64.79887635,0.02079375,4.755706422,122.4055254,0.338096576,0.170002083,3.425908809,45.15189896,1.605173041,2.243656582,203.2,198.9,0.2,1.2,54.5,0.0,0.1,1
83.92378853,58,64.79887635,0.020527083,5.42375824,130.6457214,0.230393817,0.172191667,1.30636102,14.03527752,7.133723896,2.396370088,197.4,169.3,7.3,20.4,4.2,10.9,4.2,1
83.92378853,58,64.79887635,0.02165625,5.961897116,732.3829024,0.088818225,0.168297917,4.388249275,43.14579162,0.0,3.171428504,204.2,164.0,0.6,28.7,3.5,26.0,0.5,1
83.92378853,58,64.79887635,0.020975,4.530499908,53.16859258,0.460508805,0.164914583,2.169284384,26.51247096,2.394655533,2.072382746,143.0,90.7,3.6,41.5,1.8,34.8,0.6,1
83.92378853,58,64.79887635,0.038364583,6.035514175,161.789656,0.235844641,0.701504167,2.589395712,27.14121185,2.086242315,1.477906411,280.4,264.7,3.8,10.6,46.8,0.6,3.7,1
83.92378853,58,64.79887635,0.149075,7.097611092,1155.961995,0.052340663,0.684629167,3.376433852,35.76047948,0.0,2.423964377,248.1,236.2,0.9,2.4,20.3,0.2,0.2,1
83.92378853,58,64.79887635,0.0377875,2.620937471,116.8635822,0.873789924,0.697585417,1.308247696,25.54339695,32.42957052,2.932863678,445.0,396.1,4.4,19.2,42.9,17.7,2.5,1
83.92378853,58,64.79887635,0.019904167,0.83004721,593.4230108,0.977473077,0.167497917,-0.463534938,-6.010956519,0.0,13.84955514,179.0,152.4,1.8,20.7,17.1,7.0,0.1,1
83.92378853,58,64.79887635,0.039583333,6.286578632,724.7550375,0.105933378,0.682860417,1.870149987,17.1126954,19.50319112,2.420540769,425.8,394.9,6.4,7.5,143.4,5.5,5.4,1
83.92378853,58,64.79887635,0.040985417,5.338666938,98.81553586,0.50262755,0.693879167,3.22088619,32.79175446,22.20391081,10.5401995,293.5,275.4,1.7,10.9,47.9,5.9,1.5,1
83.92378853,58,64.79887635,0.041091667,4.324767585,93.76785655,0.652573969,0.724579167,7.620029999,81.55787967,14.62555897,2.508532772,415.5,391.4,0.0,13.0,70.4,2.7,0.0,1
83.92378853,58,64.79887635,0.031477083,6.206832245,762.9057944,0.076670928,0.167677083,8.141600292,73.88333277,10.143341,2.062779261,367.9,331.5,13.6,6.6,16.3,1.3,13.6,1
83.92378853,58,64.79887635,0.044289583,1.476997195,787.3121309,0.959529263,0.710939583,4.355102203,33.72324257,17.65738089,1.650763121,307.9,271.9,3.8,26.8,16.9,22.0,3.7,1
83.92378853,58,64.79887635,0.03628125,6.239074736,769.6062594,0.074922279,0.16755625,4.45268895,41.59131315,28.43433823,1.959360226,345.1,246.7,60.7,36.4,20.6,20.3,51.5,1
83.92378853,58,64.79887635,0.042408333,1.586431075,957.4131443,0.953133389,0.681939583,-0.806115468,-16.23076948,2.286847349,2.229300227,279.6,201.6,58.3,11.0,63.0,0.9,58.2,1
83.92378853,58,64.79887635,0.01945,0.906312154,196.4948499,0.973772804,0.16188125,0.957652401,7.452367268,8.71352168,2.454111262,204.3,147.6,7.6,39.6,6.5,39.3,7.6,1
83.92378853,58,64.79887635,0.042335417,2.157999041,507.4131464,0.943777042,0.6772375,0.777432496,10.28682344,0.0,2.166972524,235.3,225.1,1.5,7.7,5.7,4.3,1.1,1
83.92378853,58,64.79887635,0.041229167,5.460562061,100.4487239,0.429112792,0.696329167,1.611304803,11.65930372,10.33298996,1.810046017,285.3,243.1,7.3,33.4,2.8,23.8,7.3,1
83.92378853,58,64.79887635,0.02003125,0.843800197,549.171618,0.976835224,0.167860417,0.587712363,-1.257009256,4.962046845,2.277689828,92.4,67.2,8.6,13.7,20.6,11.2,0.1,1
83.92378853,58,64.79887635,0.137325,7.146293985,1041.333134,0.052957582,0.688779167,2.736818845,27.71487425,9.858753582,2.430042534,368.1,341.1,0.3,3.0,13.9,1.8,0.2,1
83.92378853,58,64.79887635,0.19613125,7.213803671,1126.079948,0.048960702,0.678777083,-1.991599621,-15.60327878,5.265081662,7.877067827,196.7,163.3,20.3,10.8,8.6,6.0,18.7,1
83.92378853,58,64.79887635,0.0377,5.91185376,160.1836802,0.248435303,0.713602083,4.103820512,32.56333793,0.0,1.581906443,260.8,215.4,0.1,29.6,75.8,14.5,0.0,1
83.92378853,58,64.79887635,0.020127083,3.992218419,593.1228378,0.295058275,0.166575,1.467513949,18.77630148,18.83578611,1.909296983,361.3,324.4,8.3,28.6,31.3,8.3,5.3,1
83.92378853,58,64.79887635,0.020170833,5.487762091,506.5852064,0.126890376,0.167110417,3.586493728,39.9514683,26.09694249,2.473910388,310.8,246.7,1.0,28.1,45.6,3.8,0.0,1
83.92378853,58,64.79887635,0.041254167,5.472858888,95.43637615,0.422438045,0.697864583,7.389165339,78.66207891,5.233561302,1.308491096,324.1,269.5,9.1,43.6,23.0,24.7,0.4,1
83.92378853,58,64.79887635,0.019441667,0.903707828,172.4617932,0.973823145,0.161566667,-0.234769183,3.744709243,1.793282334,0.953410989,160.4,139.8,0.5,14.5,7.5,7.6,0.3,1
83.92378853,58,64.79887635,0.0421875,2.24790963,408.5367077,0.922048874,0.67539375,-0.328575045,7.724319168,28.68546246,2.754041425,473.2,439.2,26.2,4.1,96.5,3.0,0.9,1
83.92378853,58,64.79887635,0.020527083,5.287827821,116.6073999,0.251382088,0.17303125,3.614991556,34.36945532,33.05590719,2.255707628,418.7,396.1,0.1,10.7,116.3,7.8,0.1,1
83.92378853,58,64.79887635,0.041366667,5.773418815,1025.542798,0.141663339,0.68880625,5.47491927,55.2970506,1.433101878,2.303365001,327.3,304.3,2.5,19.9,92.0,10.4,1.9,1
83.92378853,58,64.79887635,0.03765,4.639392936,98.90602794,0.593284985,0.698164583,7.810694908,76.02475692,17.78215263,1.461591513,389.4,339.0,11.1,8.9,58.7,1.7,10.1,1
83.92378853,58,64.79887635,0.037329167,2.164505546,186.973824,0.909617149,0.699072917,0.564900811,5.658892335,17.95130822,2.368764032,302.4,262.6,0.7,36.0,84.9,23.0,0.5,1
83.92378853,58,64.79887635,0.04285625,6.682596077,705.4788344,0.078647972,0.687947917,5.577398446,63.43835124,21.89943609,2.137624344,458.4,384.0,1.2,71.0,35.7,15.5,1.1,1
83.92378853,58,64.79887635,0.019633333,5.846380538,468.4850771,0.097632506,0.164058333,3.194379086,25.21871844,0.0,1.207836211,412.5,362.9,10.6,8.5,7.5,5.0,9.8,1
83.92378853,58,64.79887635,0.02085625,1.430914431,51.761005,0.93284972,0.16366875,5.571103291,51.40578455,33.92590009,2.712141707,578.3,544.5,17.2,11.7,145.6,9.9,14.4,1
83.92378853,58,64.79887635,0.019483333,0.914376754,465.4561176,0.973715593,0.1659875,12.14968669,128.3827716,49.49836351,2.079341662,686.1,651.4,17.8,14.2,168.5,12.9,17.8,1
83.92378853,58,64.79887635,0.019583333,0.904124747,242.1894912,0.97395488,0.16236875,3.939059343,44.49077597,35.89161751,1.801958017,694.5,613.3,22.0,49.4,50.2,27.5,1.5,1
83.92378853,58,64.79887635,0.014420833,1.362064736,16.40453294,0.93905759,0.156352083,3.305479323,31.239135,3.678939467,9.827423592,279.8,259.6,0.6,6.8,83.8,2.0,0.0,1
83.92378853,58,64.79887635,0.0377125,2.575024058,85.56990409,0.876985657,0.728872917,7.409386344,78.36587344,27.23872754,0.992389047,647.4,611.3,4.9,7.8,191.4,1.6,1.9,1
83.92378853,58,64.79887635,0.019975,0.836970329,534.3449124,0.97717927,0.167647917,7.68957265,78.60180571,45.28913068,2.2966683,551.8,475.7,0.0,34.0,3.3,12.7,0.0,1
83.92378853,58,64.79887635,0.042277083,2.125144968,287.2700542,0.947534052,0.672464583,8.897966307,96.48103611,52.60962541,2.130928604,870.2,845.6,1.7,8.3,58.7,6.2,0.2,1
83.92378853,58,64.79887635,0.140129167,7.092027333,1108.750992,0.05420709,0.691652083,8.432101079,84.69355876,45.48026618,1.902959934,781.6,704.6,22.4,48.3,82.5,5.2,1.7,1
83.92378853,58,64.79887635,0.021047917,4.955436556,66.46582986,0.375646644,0.169535417,6.069702865,65.82518922,37.82912584,2.639242604,685.3,622.9,50.2,3.2,134.2,1.2,48.2,1
83.92378853,58,64.79887635,0.14519375,6.979827217,865.9158903,0.06098397,0.678729167,4.742253882,60.63259838,14.40862888,1.308070491,420.4,359.3,27.8,19.2,173.6,0.1,6.4,1
83.92378853,58,64.79887635,0.052902083,6.355736145,761.8029274,0.071505755,0.170816667,5.867615449,61.66665027,30.76428819,1.701613762,655.4,621.6,9.0,10.0,48.5,5.5,2.0,1
83.92378853,58,64.79887635,0.082966667,6.511263616,1085.668745,0.086740055,0.697770833,6.22614378,62.50807863,24.13577264,1.574995873,498.3,423.3,18.5,46.9,44.0,46.0,1.5,1
83.92378853,58,64.79887635,0.045972917,4.61033585,878.1520121,0.301790035,0.6838625,6.026779328,63.88002821,39.32574316,10.6632513,676.6,647.0,20.0,8.7,107.8,5.8,11.3,2
83.92378853,58,64.79887635,0.042072917,2.221891641,202.17245,0.908173233,0.695491667,4.772200788,45.89560359,35.17918894,2.033735013,401.8,242.0,69.9,40.6,29.5,5.0,69.1,1
83.92378853,58,64.79887635,0.020983333,1.431949922,85.27688907,0.931725599,0.170379167,8.394474373,95.88458225,53.44838137,2.215006762,845.3,805.1,26.6,10.3,122.3,10.0,24.7,1
83.92378853,58,64.79887635,0.019352083,0.855902214,525.5459633,0.976170561,0.166547917,15.7561005,158.4613602,53.32615644,1.826513273,1350.4,1132.0,100.1,105.9,333.9,90.9,99.8,1
83.92378853,58,64.79887635,0.04984375,6.774083258,725.8488428,0.070071892,0.67610625,2.633212553,24.96745893,15.91994969,1.561322132,273.6,260.2,3.7,5.6,19.0,2.6,0.1,1
83.92378853,58,64.79887635,0.04085625,5.426970025,90.61462677,0.480277532,0.691458333,4.323935064,39.06090561,46.71763345,9.329837624,787.0,705.8,31.8,20.2,53.0,14.1,0.3,1
83.92378853,58,64.79887635,0.043202083,6.388131699,892.3691868,0.095610163,0.6804625,8.490843001,90.39453097,36.0236033,3.205820096,596.7,535.0,0.1,49.2,10.8,45.8,0.1,1
83.92378853,58,64.79887635,0.02838125,5.966509687,491.8604045,0.086492489,0.163283333,3.666535398,41.00129105,21.09766237,2.071643336,547.8,527.6,1.6,0.2,173.1,0.0,1.0,1
83.92378853,58,64.79887635,0.042758333,1.514850651,907.892427,0.958094118,0.687389583,5.391467323,51.42790137,62.63609216,1.621609816,669.9,639.7,14.5,9.4,169.3,9.0,0.8,1
83.92378853,58,64.79887635,0.020908333,1.215821039,100.1348916,0.950645666,0.16549375,5.709677412,59.97903084,21.73415438,2.737727066,690.1,650.2,12.2,17.2,52.8,12.8,1.2,1
83.92378853,58,64.79887635,0.02115625,1.424245515,50.95604671,0.934106821,0.166225,11.99287619,112.385982,35.38811553,1.276621447,924.4,830.2,69.4,5.3,262.2,5.2,40.4,1
83.92378853,58,64.79887635,0.039477083,2.27467804,586.4886113,0.917179232,0.681070833,0.565651572,6.581368596,26.52095081,1.832613338,483.7,445.7,23.2,14.8,16.9,14.7,3.7,1
83.92378853,58,64.79887635,0.020795833,4.11696453,78.91829233,0.552869704,0.16850625,14.59949707,148.2587524,62.78803055,14.31344622,832.4,774.9,0.4,49.8,202.3,18.6,0.2,1
83.92378853,58,64.79887635,0.038425,6.168171111,142.657304,0.213148695,0.70085,9.370113618,102.2377852,27.92805149,1.420232225,725.8,645.4,63.0,8.0,69.9,5.7,7.7,1
83.92378853,58,64.79887635,0.019864583,0.824487041,462.8701168,0.977823235,0.168570833,6.529477828,61.44068427,27.75671634,1.859987884,608.3,485.2,100.9,2.9,37.9,2.2,84.2,1
83.92378853,58,64.79887635,0.019425,0.897057684,147.4735696,0.973973377,0.1609375,5.650211999,50.11035684,39.57293673,1.56791396,576.0,550.3,9.7,10.9,34.4,6.9,0.6,1
83.92378853,58,64.79887635,0.020552083,5.288354342,104.9229149,0.247301309,0.165608333,7.18410815,67.36394169,32.88637845,2.006327232,661.3,568.8,52.1,22.8,40.4,22.2,51.9,1
83.92378853,58,64.79887635,0.01994375,3.364015049,614.4149479,0.406866266,0.1675875,8.784244857,81.15960607,35.36396145,2.013588584,774.2,697.8,61.9,12.1,60.4,9.8,60.5,1
83.92378853,58,64.79887635,0.056329167,6.783931286,976.7725229,0.070550657,0.6867,6.728431172,73.96759851,32.84632902,7.544353717,543.8,516.7,2.8,23.3,88.9,3.9,2.3,1
83.92378853,58,64.79887635,0.020810417,1.22324062,104.2185571,0.949652894,0.1649625,10.48920893,112.6352858,49.6151799,1.814743322,937.8,850.2,27.6,54.0,185.6,30.1,13.4,1
83.92378853,58,64.79887635,0.042552083,2.260440444,708.7951439,0.922383796,0.679739583,8.268161363,84.28269651,50.74938786,14.50420152,808.9,779.8,10.7,13.8,105.0,0.2,0.0,2
83.92378853,58,64.79887635,0.042554167,1.536034355,1005.781291,0.954771555,0.6827625,6.453323159,70.63970632,47.15468889,2.404923031,684.8,623.4,28.3,12.5,170.1,1.3,16.5,1
83.92378853,58,64.79887635,0.039370833,2.124595632,492.4872811,0.948314052,0.683720833,5.118453433,51.85432623,30.1750306,1.925785299,542.1,496.2,21.5,17.9,107.1,3.8,0.0,1
83.92378853,58,64.79887635,0.040175,6.295346297,837.4085425,0.097132361,0.682758333,6.315183439,62.67627615,36.44232725,2.41235087,670.5,638.2,10.7,9.4,113.6,7.8,3.3,1
83.92378853,58,64.79887635,0.037864583,2.707129346,149.9309925,0.902857322,0.687525,7.298540194,71.32021384,27.29610982,2.292906492,503.1,482.3,9.0,5.7,10.9,5.5,9.0,1
83.92378853,58,64.79887635,0.04326875,6.691865894,767.4301105,0.077130782,0.69134375,5.194113445,50.38917949,24.92630557,2.285765348,400.7,375.9,1.1,9.4,92.9,0.1,1.1,1
83.92378853,58,64.79887635,0.046595833,6.691185668,646.6367306,0.07404619,0.6754375,0.647222731,-1.266780475,33.19170638,2.693922985,652.8,575.1,11.2,23.6,33.7,5.7,2.5,1
83.92378853,58,64.79887635,0.040666667,2.753143008,94.70208299,0.900485014,0.682235417,6.370801553,65.02928935,25.28891518,1.44030456,505.9,468.6,4.4,12.2,70.8,10.1,1.1,1
83.92378853,58,64.79887635,0.020929167,1.188994178,121.3212594,0.951883536,0.170254167,9.782472389,97.62305434,58.93127121,1.763408447,939.3,902.3,1.1,10.2,120.7,8.0,0.0,1
83.92378853,58,64.79887635,0.042235417,2.200051443,453.7743912,0.935115319,0.676670833,7.128582487,75.01262849,50.9911618,2.8816494,716.6,697.5,0.2,11.5,133.6,6.6,0.1,1
83.92378853,58,64.79887635,0.020733333,5.636466644,601.6208903,0.108237387,0.16553125,8.291963094,83.38724842,30.26947055,1.87134175,906.9,829.1,16.9,34.0,31.7,1.7,14.5,1
83.92378853,58,64.79887635,0.020010417,0.843800197,500.4117473,0.976861202,0.168325,10.86422544,107.8287359,43.18021152,0.592438155,861.6,824.9,3.2,18.0,138.0,11.2,3.2,1
83.92378853,58,64.79887635,0.03356875,6.225459203,804.3846997,0.075484558,0.166460417,10.77205292,103.3645641,37.49805567,1.898515828,887.7,823.2,44.9,9.3,84.5,7.8,8.7,1
83.92378853,58,64.79887635,0.020595833,5.569799426,120.328653,0.211334517,0.173070833,5.602244664,56.38321283,32.63028534,2.067469765,714.8,688.5,15.2,1.9,272.0,0.8,10.3,1
83.92378853,58,64.79887635,0.0208,1.469512456,75.68493745,0.930640751,0.168370833,7.450104574,78.1922319,37.2051621,0.691443441,663.6,588.9,20.6,3.1,94.9,0.9,12.2,1
83.92378853,58,64.79887635,0.042766667,4.156868814,979.3996059,0.372050485,0.686377083,3.148686531,25.77017035,32.15438372,2.66696782,509.2,494.3,7.4,5.5,101.0,5.2,5.9,1
83.92378853,58,64.79887635,0.042258333,2.145504625,320.3353169,0.944019053,0.673216667,4.64176367,46.85500547,35.88373556,1.643143768,740.1,728.4,0.7,9.9,221.5,6.4,0.0,1
83.92378853,58,64.79887635,0.041041667,5.282649236,94.30989783,0.466855742,0.713345833,2.375565551,24.92087027,0.0,2.164281558,362.9,324.6,19.3,17.0,18.8,8.0,0.7,1
83.92378853,58,64.79887635,0.038997917,5.811526165,64.8787844,0.264263775,0.667360417,8.851786945,84.92754553,25.98454419,1.887009227,712.7,701.2,4.2,3.4,7.5,0.3,0.2,1
83.92378853,58,64.79887635,0.01986875,0.915181821,417.456226,0.973664235,0.166139583,7.765250091,74.71321938,38.2599967,1.35582429,585.9,546.6,3.3,3.8,50.3,2.3,2.2,1
83.92378853,58,64.79887635,0.02085,4.803038183,78.43636364,0.408603042,0.169691667,7.68517084,78.00476265,5.89073578,1.464745933,665.9,613.5,24.0,4.9,240.1,0.1,23.6,1
83.92378853,58,64.79887635,0.09200625,6.926436435,825.2944078,0.062008826,0.680295833,9.896191574,93.29481065,54.10427152,11.77838946,844.6,752.9,74.5,4.1,233.0,3.4,74.3,2
83.92378853,58,64.79887635,0.0649375,6.982486941,823.2802127,0.060969767,0.689739583,10.32035657,104.9531843,51.65229991,2.542835955,928.8,742.6,168.0,11.7,51.5,1.7,161.9,1
83.92378853,58,64.79887635,0.046777083,6.476595286,514.9203461,0.061904409,0.163075,5.33903681,48.91359623,46.27176082,1.926230906,662.2,600.6,17.4,17.7,71.2,3.7,12.6,1
83.92378853,58,64.79887635,0.020025,5.929107483,645.2364074,0.095177906,0.165958333,8.290845089,88.22271936,35.14930813,1.739067242,742.7,713.7,21.7,2.7,224.8,1.4,14.5,1
83.92378853,58,64.79887635,0.040675,2.706409794,87.21582986,0.904644976,0.677910417,9.46281905,106.3173292,18.69594576,1.532695544,786.2,690.5,50.8,38.9,152.6,34.8,43.0,1
83.92378853,58,64.79887635,0.019877083,0.912698484,369.5552294,0.973697381,0.166091667,7.42458266,69.94204259,33.88362642,2.598075111,591.6,567.3,8.9,13.5,20.2,5.3,7.4,1
83.92378853,58,64.79887635,0.0196625,5.558518859,416.5500188,0.116414598,0.164564583,11.21982674,114.8693067,56.95653124,2.732100636,884.2,829.8,29.9,5.6,337.2,5.0,23.0,1
83.92378853,58,64.79887635,0.03898125,2.153134133,397.1196747,0.944637508,0.678827083,7.457607694,70.94236742,39.45221806,2.592371949,604.1,583.4,9.5,8.6,139.9,2.9,0.0,1
83.92378853,58,64.79887635,0.073097917,6.358184882,865.4435801,0.067404167,0.166979167,6.479896415,70.00373502,22.25808517,2.24621867,577.7,544.7,25.4,5.7,97.3,2.0,6.9,1
83.92378853,58,64.79887635,0.041258333,5.126794294,103.8669349,0.503106329,0.69705,8.603300477,79.70671272,33.18261075,2.144915021,646.3,614.5,1.2,30.7,71.7,30.6,0.1,1
83.92378853,58,64.79887635,0.0461625,6.464321977,744.5193599,0.061993024,0.166,4.184957482,44.25250861,15.86163731,10.56970654,423.8,399.0,7.8,8.3,83.4,3.3,7.8,1
83.92378853,58,64.79887635,0.020714583,3.407959655,88.87295455,0.611380432,0.171783333,2.970250698,25.33756214,15.47733536,1.877090437,473.4,454.0,3.9,12.8,81.3,12.7,0.6,1
83.92378853,58,64.79887635,0.085320833,6.469265792,1034.126045,0.091412492,0.704435417,7.272866072,71.69373778,47.54888571,1.658069898,759.9,658.5,40.1,61.3,163.1,2.6,1.1,1
83.92378853,58,64.79887635,0.040904167,4.624427037,81.34602377,0.673642767,0.697866667,3.70619471,31.90682073,14.00467689,1.087243946,519.6,493.4,5.1,11.0,10.7,4.2,4.9,1
83.92378853,58,64.79887635,0.040775,3.124684125,67.66493536,0.871904435,0.690020833,4.99064345,54.01818685,22.76683569,2.52852171,634.1,618.8,2.2,8.5,117.2,4.9,0.1,1
83.92378853,58,64.79887635,0.020895833,1.444731341,62.30054629,0.932210213,0.165397917,6.894962659,64.76472481,24.87974367,1.652085027,718.4,674.2,4.6,7.6,117.3,5.8,4.6,1
83.92378853,58,64.79887635,0.041177083,4.951936924,107.0064825,0.608057311,0.69355,6.259160158,65.35142288,24.31752477,2.597970954,784.4,732.4,14.2,34.3,117.2,33.0,13.6,1
83.92378853,58,64.79887635,0.02019375,5.849008981,616.1312406,0.10040524,0.168910417,3.927076941,37.55027927,24.17914292,2.4408732,454.3,440.9,6.6,2.0,21.9,0.8,3.3,1
83.92378853,58,64.79887635,0.060316667,6.383520458,807.7039429,0.069719202,0.170833333,5.694770666,56.3753448,59.02503048,2.278358988,948.2,919.5,8.6,13.5,242.4,12.8,6.7,1
83.92378853,58,64.79887635,0.045441667,5.371582585,914.0726168,0.191558534,0.7007375,6.544587415,66.18465368,28.74123244,2.306442036,611.8,512.9,80.2,18.7,19.2,18.1,77.0,1
83.92378853,58,64.79887635,0.048927083,6.152307214,1089.561681,0.111249484,0.695860417,8.981410951,86.00498615,29.83752199,1.692343059,897.9,849.6,42.7,3.9,173.9,2.3,42.6,1
83.92378853,58,64.79887635,0.020520833,5.560356339,96.68881151,0.206643966,0.164979167,6.518822738,66.24006295,49.1644454,2.928925076,815.3,736.1,50.4,13.7,126.2,12.2,0.2,1
83.92378853,58,64.79887635,0.0198375,0.813960372,494.5081902,0.978333883,0.1687125,10.19349134,109.5865862,61.23201754,2.021562715,887.5,845.8,3.2,25.3,115.1,18.9,1.1,1
83.92378853,58,64.79887635,0.020816667,1.220637506,114.894166,0.950091789,0.166275,9.146140275,87.57092882,29.89257676,2.150965843,727.1,691.7,18.3,6.6,55.9,0.0,4.7,1
83.92378853,58,64.79887635,0.0195375,0.912542856,389.6829775,0.973732756,0.165125,1.935880271,25.21785343,20.96945733,1.675461833,515.1,398.5,64.1,20.1,14.7,16.5,3.3,1
83.92378853,58,64.79887635,0.040960417,5.632140457,99.58799625,0.410426092,0.695458333,3.949550443,46.9859926,32.5316063,1.53441737,547.5,522.7,18.1,5.4,28.0,1.7,1.0,1
83.92378853,58,64.79887635,0.042347917,5.637507671,978.9121226,0.157369299,0.69373125,4.6147153,42.06637806,46.98373748,2.238648004,615.3,563.5,34.0,12.6,64.6,7.7,8.7,1
83.92378853,58,64.79887635,0.02053125,1.203361402,58.81040867,0.950954771,0.163452083,4.722193798,39.94666495,27.81165854,2.108756748,660.2,520.4,63.1,55.8,19.4,32.0,10.7,1
83.92378853,58,64.79887635,0.020645833,1.185838041,122.2252502,0.951348883,0.17226875,9.611949684,97.62930134,26.44050219,1.605323817,795.3,696.7,32.0,61.3,127.9,31.9,31.8,1
83.92378853,58,64.79887635,0.040883333,5.119909033,171.3190117,0.408812594,0.698966667,5.245347722,49.71643961,34.47918606,1.280786641,563.3,561.1,0.1,0.5,108.8,0.3,0.1,1
83.92378853,58,64.79887635,0.020972917,1.446492115,65.03861968,0.932349268,0.16555,5.351970317,62.86271927,37.39568073,1.365038456,588.1,480.3,96.4,10.5,37.5,6.0,87.6,1
83.92378853,58,64.79887635,0.01971875,5.543461596,626.0764366,0.119090251,0.1659125,1.893275271,19.10679041,29.5663145,2.598066859,590.1,532.2,6.7,26.1,18.7,24.4,6.6,1
83.92378853,58,64.79887635,0.02088125,1.437636058,80.34552127,0.931086807,0.1723125,5.62783606,52.26736356,16.2036674,1.693373093,435.7,355.4,42.1,22.4,27.9,20.9,19.0,1
83.92378853,58,64.79887635,0.020170833,1.387049739,28.95508757,0.936304606,0.160027083,3.92248321,33.48903455,41.94878731,1.830545727,640.1,612.8,11.1,12.9,82.3,2.2,10.3,1
83.92378853,58,64.79887635,0.020970833,4.919671658,74.25246247,0.383836573,0.167725,5.224865261,57.6981774,30.80536005,2.725170129,510.5,500.0,1.0,2.7,33.1,0.4,0.0,1
83.92378853,58,64.79887635,0.039339583,2.243876203,505.2913219,0.923799371,0.684570833,8.355753876,80.70161889,31.32064483,1.438924719,780.1,720.0,11.9,20.6,162.3,18.9,6.1,1
83.92378853,58,64.79887635,0.01965625,0.889705414,549.2155379,0.974513323,0.166064583,8.507317192,85.29231591,29.42094731,1.636502587,578.6,550.1,11.4,14.4,43.1,3.0,0.3,1
